"id","it2010","it2011","sw2010","sw2011"
128,0.352941177,0.888888889,0.5,0.333333333
129,0.666666667,0.888888889,0.555555556,0.388888889
130,0.823529412,0.888888889,0.444444444,0.444444444
132,0.611111111,0.888888889,0.611111111,0.5
134,0.722222222,0.888888889,0.388888889,0.444444444
136,0.611111111,0.777777778,0.444444444,0.611111111
137,0.666666667,0.888888889,0.5,0.5
138,0.777777778,0.944444444,0.666666667,0.666666667
139,0.9375,0.833333333,0.333333333,0.388888889
140,0.722222222,0.888888889,0.388888889,0.444444444
141,0.647058824,0.833333333,0.444444444,0.388888889
143,0.888888889,0.777777778,0.5,0.5
144,0.444444444,0.888888889,0.555555556,0.555555556
145,0.555555556,0.555555556,0.555555556,0.5
146,0.722222222,1,0.5,0.444444444
147,NA,NA,NA,NA
148,0.555555556,0.833333333,0.5,0.555555556
149,0.555555556,1,0.444444444,0.5
150,0.666666667,0.944444444,0.722222222,0.611111111
152,0.764705882,0.888888889,0.555555556,0.333333333
154,0.555555556,0.722222222,0.5,0.722222222
155,0.833333333,0.833333333,0.722222222,0.555555556
157,0.777777778,0.888888889,0.555555556,0.555555556
158,0.722222222,0.944444444,0.444444444,0.555555556
159,0.888888889,0.833333333,0.611111111,0.444444444
160,0.722222222,0.888888889,0.722222222,0.555555556
163,0.705882353,0.944444444,0.555555556,0.444444444
165,0.705882353,0.722222222,0.222222222,0.833333333
167,0.388888889,0.833333333,0.444444444,0.333333333
169,0.647058824,0.555555556,0.388888889,0.444444444
170,0.944444444,0.722222222,0.388888889,0.722222222
171,0.5625,0.722222222,0.5,0.611111111
173,0.611111111,0.833333333,0.388888889,0.444444444
174,0.588235294,0.777777778,0.388888889,0.444444444
175,0.722222222,1,0.5,0.166666667
176,0.294117647,0.833333333,0.777777778,0.555555556
179,0.555555556,0.722222222,0.611111111,0.388888889
181,0.722222222,0.777777778,0.611111111,0.277777778
182,0.722222222,0.888888889,0.5,0.666666667
184,NA,0.722222222,NA,0.611111111
186,NA,0.722222222,NA,0.777777778
187,0.722222222,0.722222222,0.444444444,0.444444444
188,0.444444444,0.722222222,0.666666667,0.444444444
189,0.833333333,0.666666667,0.444444444,0.5
190,0.666666667,0.777777778,0.555555556,0.611111111
191,0.777777778,0.833333333,0.388888889,0.388888889
192,0.666666667,0.944444444,0.388888889,0.444444444
194,0.611111111,0.666666667,0.5,0.833333333
195,0.944444444,0.944444444,0.5,0.555555556
196,0.888888889,0.777777778,0.611111111,0.888888889
197,0.666666667,0.833333333,0.722222222,0.166666667
198,0.722222222,0.666666667,0.611111111,0.555555556
199,0.75,0.777777778,0.5,0.722222222
200,0.444444444,0.666666667,0.444444444,0.555555556
202,0.444444444,0.777777778,0.5,0.555555556
203,0.666666667,0.888888889,0.444444444,0.388888889
205,0.611111111,0.833333333,0.5,0.611111111
206,0.529411765,1,0.388888889,0.611111111
207,0.5,0.555555556,0.666666667,0.388888889
208,0.611111111,0.777777778,0.666666667,0.666666667
209,0.6875,0.888888889,0.333333333,0.444444444
210,0.611111111,0.888888889,0.666666667,0.555555556
212,0.555555556,0.555555556,0.444444444,0.5
213,NA,NA,NA,NA
214,0.666666667,0.888888889,0.555555556,0.333333333
216,0.555555556,0.777777778,0.666666667,0.277777778
218,0.833333333,0.833333333,0.611111111,0.5
219,0.444444444,0.611111111,0.277777778,0.555555556
220,0.833333333,0.888888889,0.5,0.222222222
222,0.470588235,0.722222222,0.5,0.388888889
223,0.444444444,0.888888889,0.388888889,0.555555556
224,0.692307692,0.888888889,0.5,0.444444444
225,0.444444444,0.611111111,0.444444444,0.555555556
226,0.611111111,0.888888889,0.611111111,0.777777778
227,0.5,0.833333333,0.388888889,0.666666667
228,0.388888889,0.833333333,0.555555556,0.666666667
230,0.555555556,0.888888889,0.5,0.444444444
231,NA,NA,NA,NA
232,0.666666667,0.777777778,0.722222222,0.611111111
234,0.5,0.833333333,0.555555556,0.5
236,0.777777778,0.833333333,0.555555556,0.444444444
237,0.611111111,0.722222222,0.388888889,0.611111111
239,0.5,0.944444444,0.555555556,0.555555556
240,0.666666667,1,0.611111111,0.611111111
241,0.5,0.888888889,0.444444444,0.388888889
242,0.555555556,0.777777778,0.5,0.666666667
243,0.388888889,0.777777778,0.388888889,0.777777778
245,0.5,0.5,0.277777778,0.666666667
246,0.722222222,0.888888889,0.555555556,0.444444444
247,0.5,0.611111111,0.5,0.833333333
249,0.611111111,0.888888889,0.666666667,0.555555556
251,0.555555556,0.777777778,0.611111111,0.444444444
253,0.666666667,0.944444444,0.5,0.611111111
254,0.666666667,0.944444444,0.388888889,0.611111111
256,0.666666667,0.888888889,0.444444444,0.444444444
259,0.529411765,0.833333333,0.722222222,0.333333333
260,0.444444444,0.555555556,0.5,0.777777778
262,0.666666667,0.722222222,0.444444444,0.611111111
263,0.5,0.888888889,0.444444444,0.5
264,0.555555556,0.888888889,0.555555556,0.555555556
266,0.555555556,0.833333333,0.388888889,0.611111111
267,0.611111111,0.611111111,0.444444444,0.666666667
268,0.944444444,1,0.555555556,0.333333333
270,0.833333333,0.833333333,0.611111111,0.666666667
272,0.647058824,0.888888889,0.611111111,0.388888889
273,0.555555556,0.888888889,0.444444444,0.444444444
275,0.555555556,0.944444444,0.611111111,0.722222222
279,0.666666667,0.944444444,0.666666667,0.5
281,0.722222222,0.611111111,0.388888889,0.5
282,0.5,0.666666667,0.611111111,0.611111111
284,0.722222222,0.833333333,0.555555556,0.666666667
285,0.647058824,0.888888889,0.555555556,0.611111111
289,0.666666667,0.888888889,0.5,0.722222222
291,0.705882353,0.833333333,0.611111111,0.611111111
295,0.555555556,0.888888889,0.5,0.5
297,0.5,0.666666667,0.666666667,0.722222222
299,0.555555556,0.611111111,0.5,0.722222222
301,0.833333333,0.944444444,0.5,0.611111111
NA,NA,NA,NA,NA
303,0.5,0.666666667,0.555555556,0.555555556
304,0.888888889,0.888888889,0.5,0.666666667
305,0.333333333,0.722222222,0.388888889,0.555555556
306,0.777777778,0.888888889,0.722222222,0.444444444
308,0.666666667,0.888888889,0.166666667,0.555555556
309,0.666666667,0.833333333,0.277777778,0.277777778
310,0.555555556,0.944444444,0.333333333,0.666666667
311,0.611111111,0.833333333,0.555555556,0.277777778
312,0.611111111,0.666666667,0.388888889,0.555555556
313,0.833333333,0.944444444,0.555555556,0.388888889
314,0.666666667,0.944444444,0.388888889,0.611111111
316,0.5,0.833333333,0.444444444,0.444444444
317,0.388888889,0.666666667,0.444444444,0.777777778
323,0.944444444,0.944444444,0.777777778,0.333333333
324,0.733333333,0.777777778,0.722222222,0.611111111
326,0.444444444,0.888888889,0.611111111,0.611111111
328,0.777777778,0.833333333,0.5,0.722222222
330,0.722222222,1,0.611111111,0.277777778
331,0.666666667,0.833333333,0.611111111,0.611111111
332,0.555555556,0.888888889,0.388888889,0.666666667
333,0.666666667,0.944444444,0.611111111,0.5
334,0.529411765,0.888888889,0.388888889,0.611111111
335,0.555555556,0.777777778,0.388888889,0.611111111
336,0.555555556,0.777777778,0.5,0.777777778
337,0.555555556,1,0.555555556,0.333333333
338,0.5,0.888888889,0.111111111,0.555555556
341,0.5,0.777777778,0.444444444,0.555555556
342,0.222222222,0.555555556,0.333333333,0.5
344,0.388888889,0.722222222,0.555555556,0.666666667
345,0.611111111,1,0.333333333,0.722222222
348,0.5,0.833333333,0.5,0.722222222
349,0.555555556,0.722222222,0.222222222,0.5
351,0.777777778,0.944444444,0.333333333,0.555555556
352,0.722222222,1,0.5,0.666666667
353,0.4375,0.722222222,0.5,0.666666667
356,0.777777778,0.833333333,0.722222222,0.611111111
357,0.823529412,0.777777778,0.277777778,0.611111111
358,0.444444444,0.944444444,0.388888889,0.833333333
360,0.666666667,0.944444444,0.444444444,0.777777778
361,0.5,0.777777778,0.666666667,0.833333333
362,0.833333333,0.666666667,0.555555556,0.5
364,0.333333333,0.833333333,0.5,0.777777778
366,0.777777778,0.888888889,0.5,0.5
369,0.555555556,0.833333333,0.388888889,0.277777778
371,0.555555556,0.833333333,0.277777778,0.722222222
379,0.555555556,0.722222222,0.5,0.777777778
380,0.5,0.833333333,0.333333333,0.722222222
383,0.444444444,0.888888889,0.333333333,0.5
384,0.5,0.833333333,0.444444444,0.722222222
385,0.666666667,1,0.444444444,0.444444444
386,0.5,0.944444444,0.5,0.666666667
388,0.611111111,0.777777778,0.444444444,0.722222222
390,0.736842105,0.944444444,0.666666667,0.555555556
391,0.722222222,0.944444444,0.388888889,0.388888889
393,0.611111111,0.833333333,0.5,0.444444444
394,0.705882353,0.833333333,0.444444444,0.5
395,0.833333333,0.722222222,0.5,0.277777778
396,0.666666667,0.944444444,0.5,0.722222222
397,0.833333333,0.777777778,0.666666667,0.333333333
399,0.222222222,0.555555556,0.333333333,0.555555556
403,0.222222222,0.833333333,0.555555556,0.5
409,0.611111111,0.833333333,0.611111111,0.611111111
411,0.666666667,0.944444444,0.611111111,0.833333333
414,0.666666667,0.777777778,0.333333333,0.388888889
415,0.277777778,0.833333333,0.611111111,0.5
416,0.611111111,0.833333333,0.555555556,0.777777778
417,0.722222222,1,0.666666667,0.388888889
418,0.722222222,0.888888889,0.666666667,0.944444444
420,0.722222222,0.833333333,0.333333333,0.888888889
423,0.777777778,0.777777778,0.5,0.444444444
426,0.888888889,0.888888889,0.611111111,0.5
427,0.444444444,0.777777778,0.5,0.444444444
428,0.444444444,1,0.611111111,0.833333333
429,0.722222222,1,0.444444444,0.444444444
431,0.722222222,0.833333333,0.666666667,0.388888889
432,0.833333333,0.888888889,0.555555556,0.666666667
434,0.722222222,0.888888889,0.611111111,0.277777778
435,0.777777778,0.944444444,0.5,0.5
436,0.888888889,0.777777778,0.444444444,0.277777778
438,0.666666667,0.777777778,0.444444444,0.611111111
439,0.722222222,1,0.555555556,0.722222222
440,0.588235294,0.833333333,0.555555556,0.555555556
442,0.866666667,0.888888889,0.611111111,0.666666667
444,0.388888889,0.888888889,0.5,0.777777778
445,0.777777778,0.944444444,0.5,0.722222222
447,0.777777778,0.833333333,0.5,0.5
448,0.722222222,NA,0.5,NA
449,0.6875,0.888888889,0.555555556,0.277777778
450,0.722222222,0.833333333,0.444444444,0.388888889
452,0.5,0.944444444,0.666666667,0.611111111
454,0.777777778,0.722222222,0.444444444,0.555555556
455,0.611111111,0.833333333,0.555555556,0.277777778
456,0.666666667,0.833333333,0.388888889,0.611111111
457,0.722222222,0.888888889,0.777777778,0.555555556
458,0.823529412,0.944444444,0.388888889,0.222222222
459,0.611111111,0.944444444,0.666666667,0.666666667
460,0.777777778,0.944444444,0.444444444,0.388888889
461,0.944444444,0.833333333,0.555555556,0.222222222
462,0.722222222,0.888888889,0.5,0.388888889
463,0.588235294,1,0.555555556,0.666666667
466,0.444444444,0.555555556,0.722222222,0.611111111
469,0.470588235,0.944444444,0.444444444,0.555555556
470,0.888888889,0.888888889,0.666666667,0.722222222
472,0.777777778,1,0.111111111,0.333333333
473,0.5,0.666666667,0.444444444,0.722222222
475,0.705882353,0.722222222,0.444444444,0.611111111
476,0.777777778,0.888888889,0.555555556,0.555555556
477,NA,NA,NA,NA
481,0.666666667,0.944444444,0.166666667,0.555555556
484,0.666666667,0.888888889,0.388888889,0.333333333
485,0.611111111,0.833333333,0.5,0.5
486,0.555555556,0.833333333,0.388888889,0.5
488,0.555555556,NA,0.555555556,NA
489,1,0.833333333,0.5,0.444444444
490,0.833333333,0.777777778,0.611111111,0.333333333
494,0.5,0.722222222,0.555555556,0.555555556
495,0.722222222,0.944444444,0.555555556,0.444444444
496,0.555555556,0.777777778,0.444444444,0.333333333
499,0.944444444,0.777777778,0.333333333,0.388888889
503,0.722222222,0.833333333,0.5,0.722222222
504,0.75,0.777777778,0.444444444,0.388888889
506,0.722222222,0.944444444,0.722222222,0.722222222
507,0.777777778,1,0.5,0.444444444
508,0.944444444,0.777777778,0.5,0.666666667
509,0.777777778,1,0.5,0.5
510,0.705882353,0.888888889,0.388888889,0.444444444
513,0.5,0.611111111,0.5,0.388888889
515,0.722222222,0.888888889,0.722222222,0.5
516,0.666666667,0.888888889,0.611111111,0.388888889
519,0.722222222,0.722222222,0.555555556,0.722222222
520,0.5,0.444444444,0.666666667,0.444444444
521,0.888888889,0.888888889,0.777777778,0.388888889
522,0.277777778,0.777777778,0.333333333,0.277777778
524,0.823529412,0.888888889,0.833333333,0.333333333
527,0.944444444,0.944444444,0.5,0.333333333
528,0.833333333,0.944444444,0.555555556,0.5
530,0.666666667,0.722222222,0.277777778,0.777777778
535,0.777777778,0.888888889,0.444444444,0.388888889
536,0.777777778,0.833333333,0.611111111,0.555555556
540,0.777777778,0.833333333,0.611111111,0.222222222
541,0.611111111,0.777777778,0.555555556,0.388888889
545,0.666666667,0.833333333,0.444444444,0.5
547,0.722222222,0.944444444,0.444444444,0.444444444
548,0.611111111,0.666666667,0.777777778,0.333333333
549,0.4375,0.944444444,0.555555556,0.666666667
550,0.555555556,0.722222222,0.277777778,0.555555556
552,0.611111111,0.888888889,0.444444444,0.666666667
553,0.588235294,0.888888889,0.611111111,0.555555556
558,0.235294118,0.666666667,0.722222222,0.722222222
559,1,0.777777778,0.444444444,0.388888889
560,0.777777778,0.722222222,0.444444444,0.833333333
561,0.555555556,0.722222222,0.5,0.5
562,0.444444444,0.722222222,0.555555556,0.666666667
563,0.777777778,0.777777778,0.555555556,0.5
564,0.888888889,0.944444444,0.611111111,0.388888889
565,0.666666667,0.888888889,0.555555556,0.444444444
567,0.777777778,0.888888889,0.444444444,0.777777778
571,0.555555556,0.944444444,0.333333333,0.388888889
572,0.777777778,0.888888889,0.611111111,0.277777778
574,0.333333333,0.833333333,0.5,0.611111111
575,0.555555556,0.888888889,0.555555556,0.666666667
576,0.882352941,0.944444444,0.388888889,0.388888889
578,0.555555556,0.722222222,0.5,0.833333333
579,0.722222222,0.833333333,0.333333333,0.5
581,0.555555556,0.833333333,0.555555556,0.444444444
582,0.555555556,0.833333333,0.333333333,0.166666667
583,0.611111111,0.777777778,0.444444444,0.5
586,0.611111111,0.888888889,0.666666667,0.666666667
587,0.611111111,0.888888889,0.611111111,0.333333333
590,0.705882353,0.888888889,0.611111111,0.333333333
593,0.611111111,0.666666667,0.388888889,0.611111111
594,0.666666667,1,0.5,0.611111111
595,0.666666667,0.722222222,0.333333333,0.5
596,0.555555556,0.833333333,0.333333333,0.5
601,0.8,0.666666667,0.333333333,0.5
602,0.555555556,0.722222222,0.388888889,0.833333333
605,0.388888889,0.888888889,0.666666667,0.833333333
606,0.611111111,0.888888889,0.555555556,0.666666667
607,0.375,0.888888889,0.5,0.333333333
609,0.666666667,0.777777778,0.555555556,0.388888889
610,0.6875,0.888888889,0.555555556,0.388888889
612,0.611111111,1,0.666666667,0.333333333
614,0.5,0.722222222,0.666666667,0.444444444
619,0.611111111,0.944444444,0.388888889,0.333333333
620,0.5,0.833333333,0.5,0.666666667
623,0.705882353,0.944444444,0.5,0.666666667
625,0.833333333,0.888888889,0.611111111,0.333333333
629,0.722222222,0.944444444,0.666666667,0.666666667
631,0.888888889,0.888888889,0.666666667,0.5
633,0.5,0.777777778,0.555555556,0.666666667
635,0.666666667,0.888888889,0.333333333,0.722222222
640,0.611111111,0.611111111,0.388888889,0.722222222
642,0.555555556,0.777777778,0.444444444,0.277777778
644,0.611111111,0.722222222,0.555555556,0.444444444
647,0.777777778,0.777777778,0.611111111,0.555555556
649,0.555555556,0.611111111,0.277777778,0.611111111
651,0.611111111,0.944444444,0.5,0.444444444
656,0.611111111,0.833333333,0.444444444,0.5
657,0.944444444,0.888888889,0.611111111,0.722222222
658,0.722222222,0.944444444,0.388888889,0.388888889
659,0.466666667,1,0.444444444,0.444444444
660,0.555555556,0.833333333,0.444444444,0.166666667
663,0.555555556,0.944444444,0.5,0.722222222
666,0.555555556,0.888888889,0.833333333,0.277777778
672,0.666666667,0.666666667,0.722222222,0.611111111
676,0.611111111,0.944444444,0.333333333,0.777777778
680,0.666666667,1,0.555555556,0.277777778
681,0.294117647,0.722222222,0.555555556,0.833333333
683,0.588235294,0.777777778,0.444444444,0.666666667
687,0.555555556,0.611111111,0.5,0.777777778
691,0.611111111,0.833333333,0.555555556,0.666666667
697,0.529411765,0.944444444,0.388888889,0.722222222
700,0.944444444,1,0.666666667,0.444444444
